Country Name,Country Code,Series Name,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Australia,AUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.208360772,3.181847788,3.053458606,3.263880118,3.349279215,3.021633065,3.392159576,3.243344481,3.038954458,3.063079924,3.120484097,3.504851256,3.94963545,2.889731561,3.065047692,2.886518942,2.728681485,2.204037248,2.341765208,2.295077016,2.201174832,2.280410601,2.258752004,2.282509346,2.220048428,2.372696749,2.430579825,2.766645923
Austria,AUT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.097119719,2.81128193,2.453334761,2.204440982,2.371545955,2.158596332,1.982470995,1.905483443,1.793343924,1.722217322,1.647300213,1.670703396,1.562774411,1.491931898,1.476474393,1.259399635,1.303189459,1.41639156,1.342223027,1.146817768,1.267327672,1.401914934,1.34855139,1.254721216,1.200945336,1.111554694,1.101588998,1.127294759
Azerbaijan,AZE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.50068213,30.48278443,26.05962532,27.0954024,32.34761424,25.17574281,24.75920721,20.12741112,18.14905453,18.39908028,16.08528857,14.8355783,13.95477728,12.42599594,10.98789023,9.1,7.1,6.7,5.6,6.1,5.5,5.1,5.139769508,5.36626448,5.3,6.2,5.6,5.630989333
"Bahamas, The",BHS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.208528111,2.833734041,2.663010614,2.461287193,2.675084382,2.834149898,2.646910502,1.561818974,1.378559449,1.26759042,1.344646857,1.198629931,1.513315828,1.347224211,1.16175186,1.064435453,1.170424648,1.093391246,1.043131294,0.909640992,1.097490432,1.092304713,1.072711161,0.914599721,0.85239977,0.818330606,0.880156773,1.001471785
Bahrain,BHR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.949346076,0.882139771,0.909897,0.851378305,0.860341986,0.862944479,,,,,,,,,,,,0.29227169,0.26481051,0.337400302,0.297677228,0.290850277,0.275737043,0.274788371,0.299909669,0.315466039,0.333018733,0.29181619
Bangladesh,BGD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.4898331,31.67702324,30.51752524,27.32108582,26.72553755,27.3043698,23.26620805,23.24614375,22.58741576,22.65841112,22.71814808,21.84834058,20.58413442,19.8127183,19.26695957,18.57103955,18.03401651,17.80653678,17.59569554,17.10462905,17.00118126,16.80998676,16.17756317,15.493278,15.3516209,14.78299741,14.04554784,13.41346464
Barbados,BRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.425482246,3.480393371,3.447126967,3.246264123,2.44054635,3.138806462,3.267367553,2.619261224,1.954543882,2.28780826,1.955790485,2.07594693,1.851968703,1.939020108,1.610539645,1.554922639,1.443507747,1.352859906,1.22848523,1.421950587,1.317898087,1.225085284,1.317555596,1.441734417,1.380103508,1.344851281,1.379980349,
Belarus,BLR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.94688222,22.22222222,22.82608696,17.15736041,13.58961389,15.76649671,15.0985983,13.41793201,12.06176361,12.70055756,12.09682717,10.35042974,10.12843222,8.635627708,8.850251441,8.518590809,8.578727592,8.303169959,8.666253694,8.372101145,8.891930229,8.001887744,8.130942683,6.809092448,7.303056977,6.283207583,6.895280624,7.770891358
Belgium,BEL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,1.300328236,1.321000415,1.330007209,1.245940118,1.068027155,1.167948509,1.103659904,1.026666051,1.02453151,1.016702443,0.836969727,0.903379976,0.884998368,0.707919063,0.649461797,0.76242021,0.643909109,0.784515927,0.687975067,0.649330198,0.683393839,0.617491913,0.617812139
Belize,BLZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.37077836,15.86486576,15.96142591,15.11297726,15.07264097,15.93323867,15.80781273,15.42513931,14.76305727,15.55748835,14.64928925,13.10231246,12.68579865,14.49471541,14.33244269,13.3074178,12.72389508,11.53178114,10.97617927,11.21103162,11.49666478,11.44511493,13.06331171,13.44273318,13.46865569,12.57330056,10.59378042,10.85418934
Benin,BEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.65494536,35.0437735,33.94190414,34.1194608,32.29399457,33.09015959,35.70530039,35.78193016,36.57664979,23.18096733,22.88978789,22.95006871,23.87036167,22.80817693,24.75508666,24.7138685,25.2370858,24.27472912,23.9691932,23.76760563,22.73622617,22.84389238,22.30364479,21.34568201,21.46473591,22.49276072,23.24041643,22.44791322
Bermuda,BMU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,0.8,0.8,0.7,0.7,0.668952155,0.69232761,0.795458124,0.821851058,0.844158465,0.801641532,0.856786816,0.767576447,0.790533047,0.740341053,0.748048452,0.788755292,0.740816721,0.745266618,,,,
Bhutan,BTN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.37769466,32.88294509,33.42482401,31.39581436,33.42737403,30.84498839,30.1659345,30.0140516,28.49508996,26.33325449,26.80119971,25.57252384,25.518089,24.38801694,23.97530869,22.33718603,21.40748853,18.67117458,18.40978938,18.2268568,16.79770197,16.32532702,15.96461884,16.10386948,16.77181465,16.74089014,16.52247565,15.18096554
Bolivia,BOL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.35359787,15.54209756,14.40420249,14.64796411,15.24428595,14.85929937,14.18467931,14.91825951,12.62543215,13.25799236,12.96581268,13.25565282,12.95511892,13.42723687,13.3223838,11.7927212,10.93754787,10.01115609,10.44240446,11.1524078,10.38990534,9.769585695,9.812161627,9.966979368,9.740217371,10.23949424,11.17187546,11.58933611
Bosnia and Herzegovina,BIH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,35.85332285,20.69999851,20.70000031,17.51804573,15.96041002,13.26300159,8.903454084,8.867660422,8.274144274,7.341199683,8.853562029,8.286845165,8.046535331,7.698948232,7.20726994,7.076599733,6.796760081,6.757745777,6.13767227,6.841390006,5.951059096,6.238864449,6.370225643,5.823784918
Botswana,BWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.526150858,4.376895524,4.632785011,4.521192563,3.756143634,4.637720944,3.690994049,3.542705617,3.166864256,2.990765494,2.794699789,2.59029062,2.425615993,2.722386955,2.25958535,1.828380524,2.048364708,2.240732656,2.526018242,2.819081868,2.488037773,2.457929961,2.646474062,2.298528876,2.087683863,2.200729123,2.049429945,1.989754193
Brazil,BRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.873300859,6.788806688,6.779952159,6.563569585,8.536411053,5.011666465,4.768411211,4.685047029,4.750044784,4.64598154,4.750459976,4.801043016,5.475274893,6.167184386,5.665311576,4.651168844,4.370043895,4.416915316,4.567851257,4.476774029,4.115756488,4.342034128,4.168328224,4.506886182,4.325610539,4.319149429,4.891386086,4.565112604
British Virgin Islands,VGB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.966141671,1.022053167,0.965209098,1.077333434,1.198708954,1.161527571,1.122112852,1.227343527,1.410283186,1.234980121,1.024413492,1.134567236,1.093569608,1.222196519,1.127453453,0.946593335,0.706141843,0.689655172,0.635849769,0.908956973,0.733012306,0.575033258,0.655379574,0.684659216,0.863199099,1.102486219,1.20365491,1.085006156
Bulgaria,BGR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.74596502,15.39056743,11.61802789,9.93442623,11.49162861,13.05911407,11.58048374,20.59738501,13.75606451,13.05956879,11.0361432,10.65886313,9.763016843,9.107595024,8.456860961,7.288469701,6.117690829,4.649951153,5.877049147,4.238352887,4.158742726,4.595170817,4.559557243,4.595260089,4.565788199,4.136738424,4.054822113,3.744559272
Burkina Faso,BFA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.95002227,29.79326533,28.80981128,30.23105157,32.94777027,33.21721709,36.37917327,33.7387787,36.56355608,30.5814192,30.78931083,36.18426187,35.78034786,34.36555091,31.61584315,35.29344191,33.9587366,29.93549337,37.00496829,32.3929117,32.54025624,30.79102476,31.48340396,31.66615924,31.36401132,30.27166607,29.01318689,27.82154033
Burundi,BDI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,51.05685018,48.59791032,48.00452171,47.16981169,40.73232545,42.02269313,53.38092151,42.42186415,44.53870405,47.63530413,44.10704011,43.84314206,43.33361124,42.8412837,41.90260497,40.84740152,40.64289532,34.35348647,37.23899733,36.99635976,36.96887385,36.9017589,37.06934063,36.31332097,35.67010896,37.07412419,36.35880334,
Cabo Verde,CPV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.39070453,13.39300681,11.79420025,10.13642607,12.85895303,13.68056848,12.44848107,11.68065177,10.94724964,13.64336994,12.8717827,11.41576602,10.35147125,10.14369825,9.863467719,9.001187323,8.318712135,8.517737652,7.751864553,8.319046095,7.989777314,7.843176073,8.446544441,8.279068042,8.015767485,8.743695985,8.461612773,6.407039031
Cambodia,KHM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,45.29438218,45.55770954,47.72456021,44.46307956,44.44721268,44.47995896,40.90385299,35.68562535,34.32030026,31.12904348,31.97082205,29.38975764,30.71005759,30.05876192,29.69654194,32.75105777,33.49071752,33.87667876,34.55731403,33.51960361,31.59506243,28.87130353,26.58036001,24.74266442,23.38146273
Cameroon,CMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.99487034,24.25902647,26.57966518,15.16246038,16.89470688,17.8661971,17.68849565,18.18009709,17.59254742,18.32351037,16.73646394,17.4293321,16.45167769,15.90761058,15.54837008,14.08356658,13.24024055,13.17893793,13.0957245,13.65706094,14.067657,13.47965227,13.72152458,13.89889921,14.22619681,14.77247235,15.32992934,15.27771093
Canada,CAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,1.407025723,1.597654579,1.375939874,1.33166399,1.605663978,1.647293626,1.725293697,1.424795747,,,
Cayman Islands,CYM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,0.252791339,0.268605826,0.282316132,0.330867691,0.333062872,0.340817112,0.344416342,,,,,
Central African Republic,CAF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,45.26774675,43.04946123,43.93173554,43.844431,42.80708288,44.0648771,50.16041495,51.41641895,51.53982158,48.30976728,49.50061309,51.02570743,50.90021681,54.26917559,52.60911104,52.18920467,52.55639226,51.18026714,52.55798259,51.08442774,50.2888287,51.58552512,50.74993635,43.77255908,40.59431391,39.99805339,40.47354164,39.63491261
Chad,TCD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.8887351,35.50774911,34.32443894,31.37189478,37.21826977,35.05869459,37.54791875,38.34466366,39.00494665,38.06880108,40.70509403,40.2954383,37.9029524,32.28602338,22.89717623,53.81412435,55.77192044,54.67325498,54.5898348,46.54939263,51.94562302,51.19620013,54.89981381,50.04519248,50.64757656,50.21298666,49.45285022,48.58575544
Channel Islands,CHI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.542353314,8.477062415,8.388103416,7.247513787,6.700865794,6.218212247,5.44562552,5.437201213,5.704290844,5.636934159,5.377918724,4.408927792,4.435255293,4.455067681,4.06381132,4.13388036,3.87711014,3.7105011,3.710723945,3.741181593,3.615889645,3.671206594,3.304780976,3.381868051,3.928128427,3.760876024,4.025773343,3.834743464
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.58430812,24.03406739,21.32886138,19.3074684,19.47428273,19.59651961,19.32548555,17.89527674,17.15903476,16.06478847,14.67624166,13.98346135,13.30148771,12.34899897,12.91664817,11.6414956,10.62576053,10.28299697,10.25089863,9.786188981,9.530192941,9.434516062,9.419936158,9.295189652,9.059922416,8.832724007,8.562942661,7.91511092
Colombia,COL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.23529856,17.02445863,15.48079033,13.55878512,14.83153787,14.01806597,12.76881903,12.60647115,13.23578965,13.00077152,8.305719533,8.320972677,8.510005177,8.328774165,7.910983162,7.725572972,7.363674726,7.118532403,6.866255491,6.862618821,6.502007619,6.24655183,5.788720944,5.594675277,5.663714476,6.042071181,6.671482947,6.459001123
Comoros,COM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,41.42110057,39.65819331,39.51006273,39.11056919,37.61683753,40.89181219,40.89130631,40.89352261,40.92945658,40.9497772,38.89620391,40.89154814,41.09164212,41.09187038,41.08844753,41.22451125,40.97222222,40.83160441,42.56361805,42.59393939,39.57402972,38.78690026,36.86808612,35.89626885,34.52633186,33.58358966,,
"Congo, Dem. Rep.",COD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.14991592,40,49.15254237,51.30014859,56.54402804,56.54398926,33.26198154,47.50000059,46.49996743,52.36616493,31.97235827,32.87090402,26.58377932,26.05383881,23.87935949,21.57938225,21.21006065,21.6022053,22.61867976,23.6746667,21.42849112,20.91707601,20.44106071,19.31666763,18.56251731,18.3703885,18.59975364,19.89298575
"Congo, Rep.",COG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.86089239,11.31780929,11.52756311,11.24851993,10.31393786,10.4525658,8.986689236,9.139190086,10.95556908,8.355757952,5.304252999,5.799931651,6.261580123,6.275223939,5.509406303,4.544180397,3.960322565,4.327298473,3.676959489,4.505890479,3.830407012,3.383113301,3.925774106,4.362166032,4.834284371,7.243495885,8.729036765,7.242851637
Costa Rica,CRI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.09030379,11.98999978,11.94961075,11.88474688,12.38393033,12.83029097,12.16513871,12.56537941,12.68091851,11.1560577,9.288488817,8.412610565,8.465549727,8.879019987,8.891412665,8.66216645,8.471904394,7.956961705,7.019993743,7.091922108,6.5871781,5.838476033,5.40932984,5.043542201,5.124801704,4.956676892,5.191769207,5.203186393
Cote d'Ivoire,CIV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.49842767,33.29394293,34.00968692,28.21520627,25.26363051,24.7276058,24.60262093,23.31943262,24.17700335,23.2029349,24.98911571,25.92645228,27.27005039,28.78085502,23.58975972,22.59324627,22.62521288,21.99480637,22.67704581,21.20021808,24.52942756,26.69084941,22.53255719,20.97862591,21.05143674,22.73562326,20.9363479,20.46222459
Croatia,HRV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,5.987277377,5.87738486,5.500879526,5.704280246,5.811723372,5.332974066,5.342269015,5.256923017,4.331383585,4.678977869,4.234411953,4.349751335,4.111060004,4.23117385,4.357970124,4.160129445,4.013419985,3.793075229,3.705289401,3.500872863,3.523578907,3.426156864,3.293120944
Cuba,CUB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.04054905,12.7759468,12.42661938,9.571153019,7.899807702,6.883297723,7.133463643,7.186728797,6.11742204,6.12417967,6.601255014,6.379567205,5.945728703,5.745211859,5.47443918,4.36365212,3.405014523,3.908101679,3.817038695,3.930412371,3.614289268,3.604870271,3.850097756,3.924923524,3.93770589,3.835754159,,
Curacao,CUW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.859176782,6.191348558,5.723677562,5.612727121,5.067521817,4.776135122,4.577946768,3.920753013,4.334334881,3.898532461,3.64755426,3.86110369,3.787966565,3.353170595,3.083678316,2.738842492,2.276220809,2.023762151,2.093549405,1.988914772,2.104199591,2.18690291,1.978480941,2.011521182,1.824388415,1.84872055,1.809639335,
Czech Republic,CZE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,4.17842693,4.195483126,3.962502372,3.620881,3.31623888,3.396914539,3.121587109,3.115248301,3.006024587,2.562980023,2.362703718,2.305021741,2.212052873,2.072849051,1.963794332,1.935008351,1.642297277,1.519509073,2.147676297,2.349706102,2.403634049,2.473927213,2.227911979,2.206216323,2.192004873
Denmark,DNK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.287332112,3.029697345,2.791831977,2.692182589,2.600962865,2.851855747,2.792677367,2.637137704,2.144625409,1.941006233,2.151838253,2.339510881,1.781147028,1.610787116,1.622508883,1.14566099,1.165218218,1.174400248,0.857799464,0.83361254,1.201926528,1.312123211,1.654721209,1.302135021,1.382469406,0.802867928,0.800789172,1.145683525
Djibouti,DJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,1.842562428,1.868208361,1.776889864,1.942531155,2.190564449
Dominica,DMA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.79014987,19.09934808,18.09199131,17.34620128,17.67510365,14.90831774,16.0363396,15.4649841,15.05296493,15.03902504,11.82047703,11.19966413,10.69579223,10.82431193,10.97154246,11.2985503,10.49785323,10.447087,11.56521095,12.55133382,11.46634937,12.50110688,12.01902888,13.88178359,13.36612613,14.20335208,16.07535801,15.68419821
Dominican Republic,DOM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.42282543,12.50573116,12.01283711,10.78149619,9.994485201,9.81477761,9.193402464,9.144299035,8.991809962,7.821030714,6.718342047,6.997518613,6.805119218,6.693849844,7.020472993,7.211935284,6.85871932,6.511573911,6.335822168,6.137352516,6.057457826,5.636860249,5.401093851,5.304865946,5.236957034,5.602784823,5.784516602,5.667499848
Ecuador,ECU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.52100539,20.86307683,18.922117,23.40315896,22.14594596,21.91216882,20.7500581,20.10877373,17.47594546,17.57135182,15.40454427,12.65726659,11.23092289,10.84329972,9.691921337,9.481169299,9.408136106,9.355655707,8.965682892,9.913941346,9.733118078,9.601116667,8.642412749,8.769342903,9.126508259,9.454851422,9.544878691,9.494469249
"Egypt, Arab Rep.",EGY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.44749794,17.17839292,15.58590942,15.73904639,15.71428571,15.71078431,16.11508282,15.75103422,15.88448156,15.90864759,15.53807704,15.35126847,15.40485616,15.28670659,14.26993612,13.9818013,13.23720253,13.42012621,12.63024009,12.99794665,13.34075916,13.8691051,11.27276527,11.2743496,11.33770892,11.39408323,11.76931597,11.4852853
El Salvador,SLV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.01367717,15.79239198,12.96503235,12.72881039,12.46178209,11.52887916,10.8503279,10.91455684,9.468184644,7.933731572,7.172784777,6.686492598,5.822984198,5.488397134,5.727925913,6.171638411,6.046189803,6.993103808,7.090131587,6.66857634,6.98173416,7.330168385,6.514348326,5.616769469,5.867982902,5.813706866,5.946947435,5.796523759
Equatorial Guinea,GNQ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,1.518255278,1.372884044,0.89269612,1.058199791,1.061371286,1.053502388,1.055657046,1.19199068,1.294248772,1.888390976,2.37337941,2.28745464
Eritrea,ERI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,27.3517172,19.43513447,21.91316561,18.81166707,16.22737377,15.11534275,23.36708701,22.72233597,12.59042177,15.1638444,13.60181006,11.82992122,10.6422743,22.60000021,24.5999999,24.26598059,16.77630738,14.12422744,,,,,,,,
Estonia,EST,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,5.059539893,4.738721609,4.515445011,5.320968914,3.946247186,4.323051086,4.229219637,3.766387716,3.603530508,3.447412697,3.100396335,2.719242036,3.032533865,2.444285196,2.121716961,2.793151738,3.403386508,3.193581486,2.989626547,3.047993697,2.714448941,2.20465847,2.458947234
Eswatini,SWZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.871486638,9.83193216,7.719655179,8.870007934,11.42108289,10.07948034,11.98418778,10.8705419,11.0243645,11.11877168,12.31597575,12.09922052,12.50254377,12.38526361,9.659472724,10.9717566,11.18421584,10.75417526,9.999453904,9.250385772,10.15621273,9.71988392,10.37835826,10.34281041,9.455607885,9.590903689,9.45804814,
Ethiopia,ETH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,49.49124803,58.66606232,63.83133629,59.94529819,52.69945117,51.92470392,51.16536843,54.02898929,49.06190786,45.48546315,44.66601795,42.34057112,38.69237169,37.28505541,38.67975495,41.17449856,42.52417012,42.26501219,45.18455837,45.88269426,41.44682007,41.24996386,44.33094275,41.23950553,38.52044969,36.05697539,34.84491016,34.12213565
Faroe Islands,FRO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.95793434,18.25670421,17.58285627,17.01900456,17.92298309,17.1749612,17.30254351,14.78945453,14.3390953,16.35688704,14.93529897,12.95294028,13.2429248,12.43069492,12.26192516,11.96895703,12.26723952,11.78960718,10.69749506,10.0884444,9.381897376,9.217167443,9.675899672,10.11352173,9.836945167,9.423066667,11.13452938,
Finland,FIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.393912757,4.821646236,4.274501485,4.370947427,4.185395734,3.79682617,3.449931413,3.425201828,2.901596584,2.886001749,2.95755939,2.767988812,2.67585593,2.538777718,2.383942149,2.282418926,2.004472407,2.353363632,2.167145903,2.225057864,2.388027793,2.361468794,2.358941504,2.56813778,2.401277047,2.225625465,2.313079023,2.31565573
France,FRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.136835031,2.614350946,2.592788751,2.295732756,2.400694316,2.444772231,2.404281518,2.344255815,2.362459834,2.236261411,2.098357551,2.107008191,2.010858852,1.850164289,1.822690944,1.680101704,1.518490643,1.612992953,1.515223,1.323161997,1.604028289,1.650287193,1.631795037,1.458632177,1.55635616,1.605644387,1.450393257,1.509618385
French Polynesia,PYF,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.193186346,1.3198918,1.233007171,2.222444634,3.349083089,2.65372123,3.929324826,3.872644898,4.057685339,4.494117604,4.705882321,,,,,,,,,,,,,,,,,
